DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
1968-0127-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,,,,No,No,No,,,Km2,,,,1968,10.0,,1968,10.0,,560.0,,,,,,,,,,,11.415536622305,,2003-07-01,2023-09-25
1969-0071-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Guntur, Krishna, Godavari (Andhra Pradesh)",,,No,No,No,,,Kph,,,,1969,5.0,17.0,1969,5.0,17.0,600.0,,260000.0,,260000.0,,,,,8330.0,69191.0,12.0390970846372,,2003-07-01,2023-09-25
1969-0081-IND,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Kannaman,,,No,No,No,,,Kph,,,,1969,7.0,22.0,1969,7.0,22.0,15.0,,92.0,,92.0,,,,,,,12.0390970846372,,2003-07-01,2023-09-25
1969-0106-IND,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Madras City,,,No,No,No,,,Kph,,,,1969,10.0,21.0,1969,10.0,21.0,,,20000.0,,20000.0,,,,,,,12.0390970846372,,2003-07-01,2023-09-25
1969-0109-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Andhra Pradesh,,,No,No,No,,,Kph,,,,1969,11.0,4.0,1969,11.0,4.0,200.0,,,,,,,,,,,12.0390970846372,,2003-07-01,2023-09-25
1970-0034-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"North-East, Western, North",,,Yes,No,No,,,Km2,,,,1970,7.0,,1970,7.0,,627.0,1000.0,10000000.0,350000.0,10351000.0,,,,,101200.0,794226.0,12.7419687313555,,2003-07-01,2023-09-25
1970-0065-IND,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Madras city (Tamil Nadu),,,No,No,No,,,Kph,,,,1970,11.0,19.0,1970,11.0,19.0,,,,2000.0,2000.0,,,,,,,12.7419687313555,,2003-07-01,2023-09-25
1970-0105-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Gujarat, Orissa states",,,No,No,No,,,Km2,,,,1970,9.0,2.0,1970,9.0,2.0,400.0,,,,,,,,,,,12.7419687313555,,2003-07-01,2023-09-25
1970-0112-IND,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IND,India,Southern Asia,Asia,Broach,,,No,No,No,,5.4,Moment Magnitude,21.7,73.0,,1970,3.0,23.0,1970,3.0,23.0,26.0,200.0,,,200.0,,,,,,,12.7419687313555,,2004-04-05,2023-09-25
1971-0037-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,North,,,No,No,No,,,Km2,,,,1971,6.0,,1971,6.0,,1023.0,,,,,,,,,530000.0,3988274.0,13.2889560964833,,2003-07-01,2023-09-25
1971-0052-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Uttar Pradesh,,,No,No,No,,,Km2,,,,1971,9.0,9.0,1971,9.0,9.0,300.0,,35000.0,,35000.0,,,,,,,13.2889560964833,,2003-07-01,2023-09-25
1971-0058-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"East coast, Orissa state",,,Yes,No,No,,,Kph,,,,1971,10.0,27.0,1971,10.0,27.0,9658.0,,4900000.0,2000000.0,6900000.0,,,,,30000.0,225751.0,13.2889560964833,,2003-07-01,2023-09-25
1971-0112-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Bihar, West Bengal",,,No,No,No,,,Kph,,,,1971,9.0,27.0,1971,9.0,27.0,60.0,,,,,,,,,,,13.2889560964833,,2003-07-01,2023-09-25
1971-0116-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Brahmaputra, Dhemaji, North Lakhimpur, Jorhat, Tezpur sub-divisions",,,No,No,No,,2600.0,Km2,,,,1971,6.0,,1971,6.0,,,,130000.0,,130000.0,,,,,,,13.2889560964833,,2003-07-01,2023-09-25
1972-0051-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Andhra Pradesh, Orissa",,,No,No,No,,,Kph,,,,1972,9.0,10.0,1972,9.0,10.0,100.0,,4500000.0,,4500000.0,,,,,,,13.7238063456726,,2003-07-01,2023-09-25
1972-0058-IND,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Srinagar, Kashmir",,,No,No,No,,,Kph,,,,1972,10.0,21.0,1972,10.0,21.0,50.0,,75.0,,75.0,,,,,,,13.7238063456726,,2003-07-01,2023-09-25
1972-0063-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Madras City,,,No,No,No,,,Kph,,,,1972,12.0,1.0,1972,12.0,1.0,80.0,,30000.0,,30000.0,,,,,,,13.7238063456726,,2003-07-01,2023-09-25
1972-9116-IND,Yes,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,IND,India,Southern Asia,Asia,Central,,,Yes,No,No,,,Km2,,,,1972,,,1973,,,,,200000000.0,,200000000.0,,,,,100000.0,728661.0,13.7238063456726,,2006-11-24,2023-09-25
1973-0009-IND,Yes,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Bihar",,,No,No,No,,,°C,,,,1973,1.0,5.0,1973,1.0,5.0,115.0,,,,,,,,,,,14.5716254825684,,2003-07-01,2023-09-25
1973-0054-IND,Yes,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,IND,India,Southern Asia,Asia,"Bihar, Delhi",,,No,No,No,,,°C,,,,1973,12.0,23.0,1973,12.0,23.0,146.0,,,,,,,,,,,14.5716254825684,,2003-07-01,2023-09-25
1974-0045-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"West Bengal, Madya Pradesh, Gujarat states",,,No,No,No,,,Kph,,,,1974,8.0,15.0,1974,8.0,15.0,20.0,100.0,,,100.0,,,,,,,16.1824919549242,,2003-07-01,2023-09-25
1974-0122-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Midnapore,,,No,No,No,,20.0,Kph,,,,1974,5.0,29.0,1974,5.0,29.0,,,25000.0,,25000.0,,,,,,,16.1824919549242,,2003-07-01,2023-09-25
1974-0129-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Tinsukia, Dhemaji, Nowgong, Majuli, Jorhat, Dhubri",,,No,No,No,,,Km2,,,,1974,7.0,2.0,1974,7.0,2.0,260.0,,,,,,,,,,,16.1824919549242,,2003-07-01,2023-09-25
1975-0014-IND,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IND,India,Southern Asia,Asia,"Kinnaur district, Kashmir; Himachal Pradesh",,,No,No,No,,6.8,Moment Magnitude,32.455,78.43,,1975,1.0,19.0,1975,1.0,19.0,47.0,,,,,,,,,,,17.6620858156972,,2004-01-27,2023-09-25
1975-0037-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Northwest, Bihar",,,Yes,No,No,,,Km2,,,,1975,7.0,,1975,7.0,,350.0,,27000000.0,7000000.0,34000000.0,,,,,714259.0,4044024.0,17.6620858156972,,2003-07-01,2023-09-25
1975-0045-IND,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Eastern,,,No,No,No,,,Kph,,,,1975,8.0,,1975,8.0,,450.0,,,,,,,,,200000.0,1132369.0,17.6620858156972,,2003-07-01,2023-09-25
1975-0052-IND,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Bulandshar (Uttar Pradesh),,,No,No,No,,,Kph,,,,1975,9.0,,1975,9.0,,30.0,,,,,,,,,,,17.6620858156972,,2003-07-01,2023-09-25
1975-0056-IND,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Gujarat,,,No,No,No,,,Kph,,,,1975,10.0,22.0,1975,10.0,22.0,21.0,,,,,,,,,,,17.6620858156972,,2003-07-01,2023-09-25
1975-0058-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Madras city,,,No,No,No,,,Kph,,,,1975,11.0,24.0,1975,11.0,24.0,,,,2000.0,2000.0,,,,,,,17.6620858156972,,2003-07-01,2023-09-25
1976-0063-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Midnapore, Parganas districts (West Bengal), Balasore district (Orissa)",,,No,No,No,,,Kph,,,,1976,9.0,8.0,1976,9.0,8.0,40.0,,,,,,,,,,,18.6767338042532,,2003-07-01,2023-09-25
1976-0074-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Madras/Nellore (Andhra Pradesh),,,No,No,No,,,Kph,,,,1976,11.0,22.0,1976,11.0,22.0,95.0,,300000.0,,300000.0,,,,,260000.0,1392106.0,18.6767338042532,,2008-04-02,2023-09-25
1976-0143-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Gujarat, Maharastra",,,No,No,No,,,Kph,,,,1976,5.0,29.0,1976,5.0,29.0,87.0,,250000.0,,250000.0,,,,,3378.0,18087.0,18.6767338042532,,2003-07-01,2023-09-25
1976-0144-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Krishna District, near Masulipatnam (Andhra Pradesh)",,,No,No,No,,,Kph,,,,1976,11.0,3.0,1976,11.0,3.0,18.0,,,,,,,,,,,18.6767338042532,,2003-07-01,2023-09-25
1976-0146-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Between Nellore and Kavali (Andhra Pradesh),,,No,No,No,,,Kph,,,,1976,11.0,15.0,1976,11.0,15.0,30.0,,50000.0,,50000.0,,,,,3378.0,18087.0,18.6767338042532,,2003-07-01,2023-09-25
1977-0012-IND,Yes,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Cholera,IND,India,Southern Asia,Asia,,,,No,No,No,,,,,,,1977,1.0,1.0,1977,1.0,1.0,,,9091.0,,9091.0,,,,,,,19.891036576022,,2003-07-01,2023-09-25
1977-0094-IND,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Ganges region,,,No,No,No,,,Km2,,,,1977,8.0,,1977,8.0,,500.0,,1000000.0,,1000000.0,,,,,,,19.891036576022,,2003-07-01,2023-09-25
1977-0121-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Tamil Nadu,,,No,No,No,,,Km2,,,,1977,10.0,,1977,10.0,,60.0,,45000.0,,45000.0,,,,,,,19.891036576022,,2003-07-01,2023-09-25
1977-0133-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Tamil Nadu, Andhra Pradesh, Kerala",,,Yes,No,No,,,Kph,,,,1977,11.0,12.0,1977,11.0,12.0,14204.0,,9037400.0,5432400.0,14469800.0,,,,,498535.0,2506330.0,19.891036576022,,2003-07-01,2023-09-25
1977-0201-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"North of Nellore district, South of Prakasam district (Andhra Pradesh)",,,No,No,No,,,Kph,,,,1977,10.0,27.0,1977,10.0,27.0,2.0,,10000.0,,10000.0,,,,,,,19.891036576022,,2003-07-01,2023-09-25
1978-0012-IND,Yes,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Encephalitis,IND,India,Southern Asia,Asia,Tamil Nadu,,,No,No,No,,,Vaccinated,,,,1978,1.0,1.0,1978,1.0,1.0,45.0,,,,,,,,,,,21.4089169853971,,2003-07-01,2023-09-25
1978-0044-IND,Yes,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,IND,India,Southern Asia,Asia,New Delhi,,,No,No,No,,,Kph,,,,1978,3.0,17.0,1978,3.0,17.0,26.0,700.0,,,700.0,,,,,,,21.4089169853971,,2003-07-01,2023-09-25
1978-0055-IND,Yes,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,IND,India,Southern Asia,Asia,Orissa,,,No,No,No,,,Kph,,,,1978,4.0,16.0,1978,4.0,16.0,500.0,400.0,1000.0,,1400.0,,,,,,,21.4089169853971,,2003-07-01,2023-09-25
1978-0056-IND,Yes,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,IND,India,Southern Asia,Asia,West Bengal,,,No,No,No,,,Kph,,,,1978,4.0,16.0,1978,4.0,16.0,100.0,,100.0,,100.0,,,,,,,21.4089169853971,,2003-07-01,2023-09-25
1978-0063-IND,Yes,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,IND,India,Southern Asia,Asia,,,,No,No,No,,,°C,,,,1978,5.0,,1978,5.0,,150.0,,,,,,,,,,,21.4089169853971,,2003-07-01,2023-09-25
1978-0074-IND,Yes,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,,IND,India,Southern Asia,Asia,Uttar Pradesh,,,No,No,No,,,Vaccinated,,,,1978,6.0,,1978,6.0,,48.0,,1000.0,,1000.0,,,,,,,21.4089169853971,,2003-07-01,2023-09-25
1978-0087-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"North, Northeast",,,Yes,No,No,,,Km2,,,,1978,7.0,,1978,7.0,,3800.0,,32000000.0,,32000000.0,,,,,165000.0,770707.0,21.4089169853971,,2003-07-01,2023-09-25
1978-0111-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,West Bengal,,,No,No,No,,,Km2,,,,1978,9.0,,1978,9.0,,810.0,,,,,,,,,1000.0,4671.0,21.4089169853971,,2003-07-01,2023-09-25
1978-0122-IND,Yes,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Cholera,IND,India,Southern Asia,Asia,West Bengal,,,No,No,No,,,,,,,1978,10.0,,1978,10.0,,113.0,,,,,,,,,,,21.4089169853971,,2003-07-01,2023-09-25
1978-0123-IND,Yes,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Encephalitis,IND,India,Southern Asia,Asia,Uttar Pradesh,,,No,No,No,,,Vaccinated,,,,1978,10.0,,1978,10.0,,2000.0,,,,,,,,,,,21.4089169853971,,2003-07-01,2023-09-25
1978-0130-IND,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,Northeastern,,,No,No,No,,,,,,,1978,11.0,5.0,1978,11.0,5.0,64.0,,,,,,,,,,,21.4089169853971,,2003-07-01,2023-09-25
1978-0134-IND,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,,,,No,No,No,,,Kph,,,,1978,11.0,25.0,1978,11.0,25.0,15.0,,1000.0,,1000.0,,,,,,,21.4089169853971,,2003-07-01,2023-09-25
1978-0224-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Tamil Nadu, Kerala",,,No,No,No,,,Kph,,,,1978,11.0,3.0,1978,11.0,3.0,170.0,,,,,,,,,,,21.4089169853971,,2003-07-01,2023-09-25
1979-0030-IND,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,"Lahaul, Pangi",,,No,No,No,,,,,,,1979,3.0,,1979,3.0,,230.0,,5000.0,,5000.0,,,,,,,23.8183792546336,,2003-07-01,2023-09-25
1979-0045-IND,Yes,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,IND,India,Southern Asia,Asia,Bihar,,,No,No,No,,,°C,,,,1979,5.0,,1979,5.0,,300.0,,,,,,,,,,,23.8183792546336,,2003-07-01,2023-09-25
1979-0051-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Andhra Pradesh,,,Yes,No,No,,,Kph,,,,1979,5.0,12.0,1979,5.0,12.0,594.0,,1605772.0,,1605772.0,,,,,12800.0,53740.0,23.8183792546336,,2003-07-01,2023-09-25
1979-0060-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"North West, North, North East",,,No,No,No,,,Km2,,,,1979,7.0,,1979,7.0,,100.0,,1000000.0,10000.0,1010000.0,,,,,100000.0,419844.0,23.8183792546336,,2003-07-01,2023-09-25
1979-0061-IND,Yes,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,IND,India,Southern Asia,Asia,Rajasthan,,,No,No,No,,,°C,,,,1979,7.0,,1979,7.0,,100.0,,,,,,,,,,,23.8183792546336,,2003-07-01,2023-09-25
1979-0079-IND,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,Uttar Pradesh,,,No,No,No,,,,,,,1979,8.0,19.0,1979,8.0,19.0,42.0,12.0,100.0,,112.0,,,,,,,23.8183792546336,,2003-07-01,2023-09-25
1979-0093-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Assam,,,No,No,No,,,Km2,,,,1979,10.0,,1979,10.0,,13.0,,1000000.0,,1000000.0,,,,,,,23.8183792546336,,2003-07-01,2023-09-25
1979-0100-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Tamil Nadu,,,No,No,No,,,Km2,,,,1979,11.0,,1979,11.0,,140.0,,,,,,,,,,,23.8183792546336,,2003-07-01,2023-09-25
1979-0225-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Bihar, West Bengal",,,No,No,No,,,Km2,,,,1979,8.0,25.0,1979,8.0,25.0,,,26000000.0,,26000000.0,,,,,,,23.8183792546336,,2003-07-01,2023-09-25
1979-0266-IND,Yes,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Cholera,IND,India,Southern Asia,Asia,Bihar,,,No,No,No,,,,,,,1979,8.0,13.0,1979,8.0,13.0,215.0,,,,,,,,,,,23.8183792546336,,2003-07-01,2023-09-25
1979-9005-IND,Yes,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,IND,India,Southern Asia,Asia,,,,No,No,No,,,Km2,,,,1979,,,1979,,,,,10000000.0,,10000000.0,,,,,200000.0,839688.0,23.8183792546336,,2006-02-13,2023-09-25
1980-0012-IND,Yes,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,IND,India,Southern Asia,Asia,Bihar,,,No,No,No,,,°C,,,,1980,1.0,,1980,1.0,,79.0,,,,,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1980-0044-IND,Yes,nat-met-sto-san,Natural,Meteorological,Storm,Sand/Dust storm,,,IND,India,Southern Asia,Asia,Uttar Pradesh,,,No,No,No,,,Kph,,,,1980,5.0,9.0,1980,5.0,9.0,125.0,,,,,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1980-0055-IND,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,Uttar Pradesh,,,No,No,No,,,,,,,1980,6.0,25.0,1980,6.0,25.0,150.0,,,,,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1980-0057-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Assam,,,No,No,No,,,Km2,,,,1980,7.0,,1980,7.0,,,,50000.0,,50000.0,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1980-0061-IND,Yes,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Cholera,IND,India,Southern Asia,Asia,Madhya Pradesh,,,No,No,No,,,,,,,1980,7.0,,1980,7.0,,390.0,,,,,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1980-0062-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Gujarat,,,No,No,No,,,Km2,,,,1980,7.0,,1980,7.0,,11.0,,1000.0,,1000.0,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1980-0074-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Bihar, Gujarat, Kerala, Haryana",,,No,No,No,,,Km2,,,,1980,8.0,,1980,8.0,,1600.0,23.0,30000000.0,,30000023.0,,,,,320000.0,1183188.0,27.0455805950517,,2003-07-01,2023-09-25
1980-0084-IND,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IND,India,Southern Asia,Asia,Jammu (Kashmir),,,No,No,No,,5.5,Moment Magnitude,32.913,75.633,,1980,8.0,24.0,1980,8.0,24.0,13.0,40.0,,,40.0,,,,,,,27.0455805950517,,2004-01-20,2023-09-25
1980-0085-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Orissa,,,No,No,No,,,Km2,,,,1980,9.0,,1980,9.0,,200.0,,2000000.0,,2000000.0,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1980-0086-IND,Yes,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Encephalitis,IND,India,Southern Asia,Asia,Northern,,,No,No,No,,,Vaccinated,,,,1980,9.0,,1980,9.0,,400.0,,,,,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1980-0227-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Srikakulam, Visakhapatnam, East & West Godavari districts (Andhra Pradesh)",,,No,No,No,,,Kph,,,,1980,10.0,16.0,1980,10.0,16.0,28.0,,,,,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1980-0316-IND,Yes,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Cholera,IND,India,Southern Asia,Asia,Uttar Pradesh,,,No,No,No,,,,,,,1980,8.0,21.0,1980,8.0,21.0,250.0,,,,,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1980-0324-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,,,,No,No,No,,,Km2,,,,1980,7.0,,1980,7.0,,600.0,,,,,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1980-0357-IND,Yes,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,IND,India,Southern Asia,Asia,"Bihar, Uttar Pradesh states",,,No,No,No,,40.0,°C,,,,1980,4.0,29.0,1980,4.0,29.0,50.0,,,,,,,,,,,27.0455805950517,,2003-07-01,2023-09-25
1981-0003-IND,Yes,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,IND,India,Southern Asia,Asia,Northern,,,No,No,No,,,°C,,,,1981,1.0,,1981,1.0,,300.0,,,,,,,,,,,29.8406619948054,,2003-07-01,2023-09-25
1981-0046-IND,Yes,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,IND,India,Southern Asia,Asia,Orissa,,,No,No,No,,,Kph,,,,1981,4.0,17.0,1981,4.0,17.0,120.0,,10000.0,,10000.0,,,,,,,29.8406619948054,,2003-07-01,2023-09-25
1981-0063-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,,,,No,No,No,,,Km2,,,,1981,7.0,4.0,1981,7.0,4.0,553.0,,16000000.0,,16000000.0,,,,,250000.0,837783.0,29.8406619948054,,2003-07-01,2023-09-25
1981-0094-IND,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Gujarat,,,No,No,No,,,Kph,,,,1981,11.0,1.0,1981,11.0,1.0,470.0,,,,,,,,,,,29.8406619948054,,2003-07-01,2023-09-25
1981-0107-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Orissa, West Bengal",,,Yes,No,No,,,Kph,,,,1981,12.0,10.0,1981,12.0,10.0,200.0,,20000.0,,20000.0,,,,,,,29.8406619948054,,2003-07-01,2023-09-25
1981-0206-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Puri, Ganjam, Koraput, Kalhandi, Phulbani, Sundergarh districts (Orissa state)",,,No,No,No,,,Kph,,,,1981,8.0,7.0,1981,8.0,7.0,15.0,,101700.0,,101700.0,,,,,,,29.8406619948054,,2003-07-01,2023-09-25
1982-0087-IND,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Northeast,,,Yes,No,No,,,Km2,,,,1982,8.0,,1982,8.0,,932.0,,33500000.0,,33500000.0,,,,,700000.0,2210271.0,31.6703187460183,,2003-07-01,2023-09-25
1982-0109-IND,Yes,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Encephalitis,IND,India,Southern Asia,Asia,West Bengal,,,No,No,No,,,Vaccinated,,,,1982,10.0,,1982,10.0,,118.0,,,,,,,,,,,31.6703187460183,,2003-07-01,2023-09-25
1982-0120-IND,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Gujarat, Maharashtra",,,Yes,No,No,,,Kph,,,,1982,11.0,9.0,1982,11.0,9.0,500.0,,5000000.0,,5000000.0,,,,,625420.0,1974783.0,31.6703187460183,,2003-07-01,2023-09-25
